,pID,Condition,cond,EA_corr,factual_accuracy,maas1,maas2,maas3,maas4,maas5,maas6,maas7,maas8,maas9,maas10,maas11,maas12,maas13,maas14,maas15,gender,age,race,race_other,race_mixed,speaker_know,speaker_similar_exp,maas,EA_corrz,similar_combined,rAvg,val,inten,T
467,sub-37,1,compassion,0.678019522,53,4,3,3,2,5,3,3,4,5,5,2,2,3,2,5,2,21,1,,,3,1,3.4,0.825439302,0,-0.206635069,-1,0.206875,6
468,sub-37,1,compassion,0.678019522,53,4,3,3,2,5,3,3,4,5,5,2,2,3,2,5,2,21,1,,,3,1,3.4,0.825439302,0,0.918630448,1,2.231375,7
469,sub-37,1,compassion,0.678019522,53,4,3,3,2,5,3,3,4,5,5,2,2,3,2,5,2,21,1,,,3,1,3.4,0.825439302,0,0.846386485,1,1.678625,8
470,sub-37,1,compassion,0.678019522,53,4,3,3,2,5,3,3,4,5,5,2,2,3,2,5,2,21,1,,,3,1,3.4,0.825439302,0,0.65635269,1,0.553041667,5
471,sub-37,1,compassion,0.678019522,53,4,3,3,2,5,3,3,4,5,5,2,2,3,2,5,2,21,1,,,3,1,3.4,0.825439302,0,-0.045192989,1,1.853708333,11
472,sub-37,1,compassion,0.678019522,53,4,3,3,2,5,3,3,4,5,5,2,2,3,2,5,2,21,1,,,3,1,3.4,0.825439302,0,0.886186281,-1,2.643208333,12
473,sub-37,1,compassion,0.678019522,53,4,3,3,2,5,3,3,4,5,5,2,2,3,2,5,2,21,1,,,3,1,3.4,0.825439302,0,0.736536177,-1,4.203458333,13
474,sub-37,1,compassion,0.678019522,53,4,3,3,2,5,3,3,4,5,5,2,2,3,2,5,2,21,1,,,3,1,3.4,0.825439302,0,0.822629476,-1,4.41189693,14
475,sub-37,1,compassion,0.678019522,53,4,3,3,2,5,3,3,4,5,5,2,2,3,2,5,2,21,1,,,3,1,3.4,0.825439302,0,0.634024391,1,3.503375,9
476,sub-37,1,compassion,0.678019522,53,4,3,3,2,5,3,3,4,5,5,2,2,3,2,5,2,21,1,,,3,1,3.4,0.825439302,0,-0.730288724,1,3.816458333,10
477,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,-0.350782329,-1,0.443875,3
478,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,0.936923139,-1,2.784208333,4
479,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,0.691184195,1,0.069460938,1
480,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,0.291801935,1,0.899208333,2
481,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,-0.12062673,1,2.231375,7
482,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,0.915919293,1,1.678625,8
483,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,-0.42451078,1,0.553041667,5
484,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,0.963334518,-1,0.206875,6
485,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,0.623081298,1,3.816458333,10
486,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,0.688248793,1,1.853708333,11
487,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,0.847688694,-1,2.643208333,12
488,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,-0.122232914,-1,4.203458333,13
489,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,-0.065661394,-1,4.41189693,14
490,sub-38,2,control,0.758198338,45,3,4,4,3,2,2,2,2,2,2,2,2,2,3,3,2,20,1,,,3,1,2.533333333,0.99196354,0,0.523636031,1,3.503375,9
491,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,0.344207037,1,0.069460938,1
492,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,0.624600132,1,0.899208333,2
493,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,0.23551672,-1,0.443875,3
494,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,0.909103905,1,0.553041667,5
495,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,0.823388565,-1,0.206875,6
496,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,0.674664514,1,2.231375,7
497,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,-0.524886148,-1,2.784208333,4
498,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,-0.239917038,1,3.503375,9
499,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,-0.046802634,1,3.816458333,10
500,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,0.547993766,1,1.853708333,11
501,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,0.922076104,-1,2.643208333,12
502,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,0.754131127,-1,4.203458333,13
503,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,-0.679247466,-1,4.41189693,14
504,sub-39,2,control,0.862496629,44,5,5,5,3,5,5,5,5,4,4,4,5,3,4,2,2,22,1,,,3,1,4.266666667,1.303012354,0,0.174252865,1,1.678625,8
505,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.480017516,1,0.069460938,1
506,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.723550045,1,0.899208333,2
507,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.853026405,-1,2.784208333,4
508,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.764240896,1,0.553041667,5
509,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.153869658,-1,0.206875,6
510,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,-0.207903721,-1,0.443875,3
511,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.882161228,1,3.503375,9
512,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.403319857,1,3.816458333,10
513,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.81612131,1,1.853708333,11
514,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.850863058,-1,2.643208333,12
515,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.246802094,-1,4.203458333,13
516,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.490866327,-1,4.41189693,14
517,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,-0.580588658,1,2.231375,7
518,sub-40,1,compassion,0.878143505,53,5,5,4,3,5,3,4,4,4,5,5,6,1,4,6,2,20,1,,,3,1,4.266666667,1.367597494,0,0.888663387,1,1.678625,8
519,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.494158255,1,0.069460938,1
520,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.278182859,1,0.899208333,2
521,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.77763494,1,0.553041667,5
522,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.560212351,-1,0.206875,6
523,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.468579234,-1,0.443875,3
524,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.933125751,-1,2.784208333,4
525,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,-0.88015199,1,2.231375,7
526,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.805375254,1,1.678625,8
527,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.856678795,1,3.503375,9
528,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.593819477,1,3.816458333,10
529,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.676158287,1,1.853708333,11
530,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.762572925,-1,2.643208333,12
531,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,0.861469262,-1,4.203458333,13
532,sub-41,1,compassion,0.788934158,42,5,5,4,3,2,2,4,4,3,5,5,6,3,4,4,2,19,1,,,3,2,3.933333333,1.068602573,1,-0.410165772,-1,4.41189693,14
533,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.690938656,1,0.069460938,1
534,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.468027156,1,0.899208333,2
535,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,-0.357917678,-1,0.443875,3
536,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.657885494,-1,2.784208333,4
537,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.817391009,1,0.553041667,5
538,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.638890312,-1,0.206875,6
539,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.708415674,1,2.231375,7
540,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.87075891,1,1.678625,8
541,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.223358632,1,3.503375,9
542,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.484306098,1,3.816458333,10
543,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.660718344,1,1.853708333,11
544,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,0.946920658,-1,2.643208333,12
545,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,-0.624346884,-1,4.203458333,13
546,sub-42,1,compassion,0.881286243,41,5,5,6,3,5,4,4,5,4,6,4,6,3,6,6,2,19,1,,,3,1,4.8,1.381497901,0,-0.00933738,-1,4.41189693,14
547,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,0.295929759,1,0.069460938,1
548,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,0.838285686,1,0.899208333,2
549,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,-0.246269563,-1,0.443875,3
550,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,0.785550081,-1,2.784208333,4
551,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,-0.068036239,1,2.231375,7
552,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,0.754419888,1,1.678625,8
553,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,0.9522689,1,3.503375,9
554,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,0.331761392,1,3.816458333,10
555,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,0.829632281,1,1.853708333,11
556,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,0.915863416,-1,2.643208333,12
557,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,-0.922951979,-1,4.203458333,13
558,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,-0.046286778,-1,4.41189693,14
559,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,0.940926484,1,0.553041667,5
560,sub-43,1,compassion,0.860208403,54,3,4,4,4,3,5,4,4,5,4,5,4,3,4,4,2,21,1,,,3,1,4,1.294145542,0,0.718915237,-1,0.206875,6
561,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,0.435525069,1,0.069460938,1
562,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,-0.228257673,-1,2.784208333,4
563,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,0.654244125,1,0.553041667,5
564,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,0.837590443,1,0.899208333,2
565,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,0.409616889,-1,0.443875,3
566,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,-0.675271763,1,2.231375,7
567,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,0.648393602,1,1.678625,8
568,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,0.521625045,1,3.503375,9
569,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,0.210715809,1,3.816458333,10
570,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,0.815837366,1,1.853708333,11
571,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,0.890699697,-1,2.643208333,12
572,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,-0.780505256,-1,4.203458333,13
573,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,-0.567070101,-1,4.41189693,14
574,sub-44,2,control,0.833690103,37,4,5,5,5,5,2,6,6,6,5,3,6,3,6,6,2,21,1,,,3,1,4.866666667,1.200116384,0,-0.226010844,-1,0.206875,6
575,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,0.675257189,1,0.899208333,2
576,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,-0.567739581,-1,0.443875,3
577,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,0.767926649,-1,2.784208333,4
578,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,0.316131998,1,0.069460938,1
579,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,0.418092914,-1,0.206875,6
580,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,-0.000694366,1,2.231375,7
581,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,0.606912399,1,1.678625,8
582,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,0.57993961,1,3.503375,9
583,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,0.524237915,1,3.816458333,10
584,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,0.758617095,1,1.853708333,11
585,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,0.879849659,-1,2.643208333,12
586,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,-0.287241408,-1,4.203458333,13
587,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,-0.710850329,-1,4.41189693,14
588,sub-45,1,compassion,0.760320011,47,6,5,4,2,5,4,4,5,5,5,5,6,3,5,4,2,22,1,,,3,2,4.533333333,0.996973121,1,0.682074589,1,0.553041667,5
589,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,0.30829898,1,0.069460938,1
590,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,0.497191692,1,0.899208333,2
591,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,-0.4311597,-1,0.443875,3
592,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,0.055190304,-1,0.206875,6
593,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,-0.988861574,1,2.231375,7
594,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,-0.000993661,1,1.678625,8
595,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,-0.968349627,1,3.503375,9
596,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,0.725751182,1,3.816458333,10
597,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,0.226792916,1,1.853708333,11
598,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,0.830661934,-1,2.643208333,12
599,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,-0.238951601,-1,4.203458333,13
600,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,0.57634339,-1,4.41189693,14
601,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,0.144792947,1,0.553041667,5
602,sub-46,2,control,0.491782696,46,6,2,4,3,4,3,2,3,3,2,2,2,2,1,2,2,19,1,,,3,1,2.733333333,0.538409002,0,0.862902642,-1,2.784208333,4
603,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,0.916398916,1,0.899208333,2
604,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,-0.164154285,-1,0.443875,3
605,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,0.349724148,1,0.069460938,1
606,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,0.833893358,1,0.553041667,5
607,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,0.799755704,-1,0.206875,6
608,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,-0.74639359,1,2.231375,7
609,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,0.853657089,1,1.678625,8
610,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,0.944077464,1,3.503375,9
611,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,-0.633729717,1,3.816458333,10
612,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,0.496319696,1,1.853708333,11
613,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,-0.237402687,-1,2.643208333,12
614,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,0.773363509,-1,4.203458333,13
615,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,-0.646274306,-1,4.41189693,14
616,sub-47,1,compassion,0.750416401,35,3,6,3,2,5,2,3,4,2,2,3,3,3,2,5,2,22,1,,,3,3,3.2,0.973907528,1,0.484193286,-1,2.784208333,4
617,sub-48,2,control,0.833705655,51,4,2,2,1,4,2,3,3,1,3,1,3,1,2,3,2,21,1,,,3,1,2.333333333,1.200167383,0,0.393213268,1,0.069460938,1
